message_id,claim_id,message_timestamp,sender_type,sentiment_score,response_latency_minutes,escalation_flag
MSG077700,CLM200777,2024-05-17 17:16:00,claimant,0.092,42.5,0
MSG077800,CLM200778,2024-06-18 07:35:00,adjuster,0.225,115.3,0
MSG077801,CLM200778,2024-06-23 02:43:00,claimant,-0.02,135.4,0
MSG077900,CLM200779,2024-11-02 13:30:00,insured,-0.025,61.0,0
MSG077901,CLM200779,2024-11-30 12:58:00,insured,0.581,70.6,0
MSG078000,CLM200780,2024-07-28 08:13:00,adjuster,-0.108,16.4,0
MSG078001,CLM200780,2024-08-11 17:16:00,adjuster,-0.017,57.6,0
MSG078002,CLM200780,2024-08-14 15:14:00,insured,0.503,57.1,0
MSG078003,CLM200780,2024-08-16 16:24:00,attorney,0.009,192.1,0
MSG078100,CLM200781,2024-02-04 10:16:00,adjuster,-0.205,60.6,0
MSG078200,CLM200782,2024-11-14 19:29:00,claimant,-0.362,49.1,0
MSG078201,CLM200782,2024-12-05 04:16:00,claimant,0.352,148.1,0
MSG078202,CLM200782,2024-12-06 17:19:00,claimant,0.437,50.6,0
MSG078300,CLM200783,2024-10-10 10:37:00,adjuster,-0.373,23.1,1
MSG078301,CLM200783,2024-10-19 19:11:00,adjuster,0.12,70.2,0
MSG078302,CLM200783,2024-10-04 17:20:00,adjuster,-0.494,89.3,1
MSG078303,CLM200783,2024-09-30 12:17:00,claimant,-0.623,17.9,0
MSG078304,CLM200783,2024-10-24 23:05:00,attorney,-0.784,104.2,0
MSG078305,CLM200783,2024-11-04 08:21:00,insured,-0.066,110.9,1
MSG078306,CLM200783,2024-10-05 01:28:00,insured,-0.271,64.6,0
MSG078307,CLM200783,2024-11-04 10:31:00,adjuster,-0.762,55.1,0
MSG078308,CLM200783,2024-10-31 18:22:00,claimant,-0.019,78.7,1
MSG078309,CLM200783,2024-10-13 02:08:00,adjuster,-0.621,90.1,0
MSG078310,CLM200783,2024-10-30 03:33:00,adjuster,-0.139,81.4,1
MSG078311,CLM200783,2024-10-04 22:49:00,claimant,-0.069,25.2,0
MSG078400,CLM200784,2024-04-12 02:01:00,adjuster,0.351,15.4,0
MSG078401,CLM200784,2024-05-14 11:52:00,adjuster,-0.686,12.8,0
MSG078500,CLM200785,2025-01-23 22:05:00,insured,0.676,91.9,0
MSG078600,CLM200786,2025-01-29 00:57:00,insured,-0.569,40.5,0
MSG078601,CLM200786,2024-12-23 01:05:00,claimant,-0.322,213.6,1
MSG078602,CLM200786,2025-01-04 11:10:00,adjuster,-0.734,98.7,1
MSG078603,CLM200786,2025-01-06 07:52:00,adjuster,-0.44,358.6,0
MSG078604,CLM200786,2025-01-19 17:46:00,insured,-0.867,193.5,0
MSG078700,CLM200787,2025-01-01 13:12:00,claimant,0.27,113.0,0
MSG078800,CLM200788,2024-06-10 07:56:00,claimant,-0.715,115.7,0
MSG078801,CLM200788,2024-05-24 13:33:00,insured,-0.503,202.0,1
MSG078802,CLM200788,2024-06-02 08:12:00,claimant,-0.214,183.6,1
MSG078803,CLM200788,2024-06-08 03:39:00,adjuster,-0.292,89.9,0
MSG078804,CLM200788,2024-06-10 17:01:00,attorney,-0.783,179.8,0
MSG078805,CLM200788,2024-05-25 22:13:00,claimant,-1.0,59.2,0
MSG078806,CLM200788,2024-06-23 01:37:00,adjuster,-0.664,105.8,1
MSG078807,CLM200788,2024-06-20 00:07:00,adjuster,-0.593,127.4,1
MSG078808,CLM200788,2024-05-27 15:20:00,claimant,-0.774,452.1,1
MSG078809,CLM200788,2024-06-10 08:42:00,adjuster,-0.413,42.7,1
MSG078900,CLM200789,2024-12-26 06:13:00,claimant,0.749,42.9,0
MSG078901,CLM200789,2024-12-25 06:19:00,adjuster,-0.247,30.7,0
MSG078902,CLM200789,2024-12-31 00:21:00,insured,0.302,26.3,0
MSG079000,CLM200790,2024-11-22 15:19:00,claimant,-0.46,50.6,0
MSG079100,CLM200791,2024-11-25 14:31:00,claimant,-0.353,161.3,0
MSG079200,CLM200792,2024-08-16 06:11:00,claimant,-0.149,33.9,0
MSG079201,CLM200792,2024-08-11 08:00:00,adjuster,0.183,19.3,0
MSG079202,CLM200792,2024-08-01 12:57:00,claimant,0.034,178.2,0
MSG079300,CLM200793,2024-05-20 12:05:00,adjuster,-0.533,52.3,0
MSG079400,CLM200794,2024-03-31 14:12:00,adjuster,0.437,68.0,0
MSG079500,CLM200795,2024-12-23 12:22:00,insured,0.105,42.7,0
MSG079501,CLM200795,2025-01-09 17:28:00,claimant,0.246,146.9,1
MSG079502,CLM200795,2025-01-07 07:24:00,adjuster,0.251,111.6,1
MSG079600,CLM200796,2024-08-10 09:59:00,adjuster,0.279,95.9,0
MSG079601,CLM200796,2024-08-05 23:02:00,insured,0.165,171.7,0
MSG079700,CLM200797,2024-12-31 15:19:00,adjuster,0.373,31.7,0
MSG079800,CLM200798,2024-08-12 19:07:00,insured,-0.489,92.0,0
MSG079900,CLM200799,2024-07-31 19:46:00,adjuster,0.234,17.8,0
MSG079901,CLM200799,2024-07-23 18:11:00,insured,-0.054,104.2,0
MSG079902,CLM200799,2024-08-05 00:40:00,adjuster,0.556,44.4,0
MSG080000,CLM200800,2024-02-11 18:29:00,adjuster,-0.478,101.9,0
MSG080001,CLM200800,2024-02-08 02:49:00,insured,-0.387,26.8,0
MSG080002,CLM200800,2024-02-11 21:10:00,claimant,0.652,79.8,0
MSG080003,CLM200800,2024-02-16 19:52:00,insured,0.151,119.5,0
MSG080100,CLM200801,2024-06-19 16:44:00,adjuster,0.032,88.7,0
MSG080101,CLM200801,2024-07-01 08:33:00,claimant,-0.594,122.0,0
MSG080102,CLM200801,2024-06-24 17:11:00,claimant,-0.112,217.9,0
MSG080103,CLM200801,2024-06-05 21:28:00,adjuster,-0.227,174.5,0
MSG080104,CLM200801,2024-07-05 19:03:00,claimant,0.306,38.5,1
MSG080105,CLM200801,2024-07-12 11:46:00,insured,-0.213,52.8,0
MSG080200,CLM200802,2024-09-01 23:15:00,claimant,-0.288,74.2,0
MSG080201,CLM200802,2024-07-31 07:24:00,attorney,0.302,83.1,0
MSG080300,CLM200803,2024-03-10 18:18:00,adjuster,0.313,167.2,0
MSG080301,CLM200803,2024-03-09 20:29:00,claimant,0.316,70.9,0
MSG080400,CLM200804,2024-03-04 04:48:00,adjuster,-0.003,29.2,0
MSG080500,CLM200805,2024-08-09 21:21:00,claimant,0.104,49.5,1
MSG080501,CLM200805,2024-08-21 12:07:00,claimant,-0.178,12.2,0
MSG080502,CLM200805,2024-08-13 13:17:00,attorney,-0.068,47.5,0
MSG080600,CLM200806,2024-05-10 20:16:00,claimant,0.473,75.7,0
MSG080700,CLM200807,2024-10-05 10:08:00,attorney,0.044,116.2,0
MSG080701,CLM200807,2024-09-19 08:34:00,claimant,-0.052,27.0,0
MSG080702,CLM200807,2024-09-29 22:33:00,insured,-0.048,71.0,0
MSG080800,CLM200808,2024-06-26 12:21:00,adjuster,-0.198,23.1,0
MSG080801,CLM200808,2024-07-09 23:04:00,insured,0.227,19.1,0
MSG080802,CLM200808,2024-06-30 00:56:00,insured,-0.125,191.4,0
MSG080900,CLM200809,2024-07-07 08:24:00,claimant,-0.713,105.1,0
MSG080901,CLM200809,2024-06-12 18:25:00,claimant,-0.521,118.7,0
MSG080902,CLM200809,2024-06-13 09:34:00,adjuster,-0.249,226.5,1
MSG080903,CLM200809,2024-07-07 22:09:00,claimant,-0.178,153.1,0
MSG080904,CLM200809,2024-06-22 11:28:00,attorney,-0.509,102.2,1
MSG080905,CLM200809,2024-06-29 22:00:00,adjuster,-0.74,115.7,0
MSG080906,CLM200809,2024-07-08 05:44:00,claimant,-0.394,120.0,1
MSG081000,CLM200810,2024-03-09 05:59:00,adjuster,-0.067,9.8,0
MSG081001,CLM200810,2024-03-15 18:52:00,claimant,-0.01,138.2,0
MSG081002,CLM200810,2024-03-16 12:30:00,attorney,-0.182,235.8,0
MSG081003,CLM200810,2024-02-17 11:30:00,insured,0.137,45.8,0
MSG081004,CLM200810,2024-02-28 16:37:00,adjuster,-0.404,74.0,0
MSG081100,CLM200811,2024-06-27 07:09:00,claimant,-0.156,21.9,0
MSG081101,CLM200811,2024-06-12 14:52:00,attorney,0.135,40.8,1
MSG081200,CLM200812,2024-07-19 02:51:00,adjuster,-0.022,79.8,0
MSG081201,CLM200812,2024-07-30 09:41:00,adjuster,0.173,158.9,0
MSG081300,CLM200813,2024-08-19 15:38:00,claimant,0.116,17.3,0
MSG081400,CLM200814,2024-04-30 20:56:00,insured,0.251,3.3,1
MSG081401,CLM200814,2024-04-13 18:37:00,claimant,0.509,50.9,0
MSG081402,CLM200814,2024-04-29 11:02:00,claimant,-0.25,41.6,0
MSG081500,CLM200815,2024-01-27 22:19:00,claimant,0.064,322.7,1
MSG081501,CLM200815,2024-01-29 03:59:00,insured,0.046,251.8,0
MSG081600,CLM200816,2024-12-26 09:32:00,claimant,0.035,179.0,0
MSG081700,CLM200817,2025-01-14 20:00:00,adjuster,0.364,36.0,0
MSG081701,CLM200817,2025-01-08 19:46:00,insured,-0.426,132.4,0
MSG081702,CLM200817,2025-01-15 07:22:00,claimant,-0.222,173.4,0
MSG081703,CLM200817,2025-01-16 00:34:00,adjuster,0.06,50.5,0
MSG081800,CLM200818,2024-12-26 03:26:00,claimant,-0.197,90.1,0
MSG081801,CLM200818,2024-12-07 10:28:00,adjuster,0.056,134.3,0
MSG081900,CLM200819,2024-05-11 09:09:00,adjuster,-0.159,196.7,0
MSG081901,CLM200819,2024-04-18 08:50:00,insured,-0.057,89.2,0
MSG081902,CLM200819,2024-04-26 05:58:00,claimant,-0.111,254.4,1
MSG081903,CLM200819,2024-04-28 02:24:00,adjuster,-0.264,70.5,0
MSG081904,CLM200819,2024-04-16 12:10:00,claimant,-0.263,139.8,0
MSG081905,CLM200819,2024-04-19 14:36:00,claimant,-0.252,165.8,0
MSG081906,CLM200819,2024-04-23 15:43:00,adjuster,0.1,42.0,0
MSG081907,CLM200819,2024-04-23 19:50:00,claimant,-0.582,46.6,0
MSG081908,CLM200819,2024-04-26 06:16:00,claimant,0.04,123.7,0
MSG081909,CLM200819,2024-04-26 20:53:00,claimant,0.076,22.0,1
MSG081910,CLM200819,2024-05-03 01:42:00,claimant,0.641,3.0,0
MSG082000,CLM200820,2024-09-15 17:07:00,adjuster,0.05,108.3,0
MSG082100,CLM200821,2024-04-02 17:03:00,claimant,0.153,125.3,0
MSG082101,CLM200821,2024-02-27 05:52:00,,0.12,89.8,0
MSG082102,CLM200821,2024-03-19 11:10:00,insured,0.285,68.1,0
MSG082103,CLM200821,2024-03-11 20:39:00,insured,-0.645,101.6,1
MSG082104,CLM200821,2024-03-08 08:17:00,attorney,-0.407,131.8,0
MSG082105,CLM200821,2024-03-15 22:34:00,adjuster,-0.874,149.5,1
MSG082200,CLM200822,2024-12-03 05:54:00,insured,-0.137,77.4,0
MSG082201,CLM200822,2024-12-05 02:46:00,adjuster,0.031,105.2,0
MSG082202,CLM200822,2024-12-13 00:34:00,claimant,-0.105,89.7,0
MSG082203,CLM200822,2024-12-26 14:55:00,adjuster,0.234,26.3,1
MSG082204,CLM200822,2024-12-22 14:23:00,adjuster,-0.411,57.4,0
MSG082300,CLM200823,2024-01-12 04:06:00,adjuster,-0.016,146.4,1
MSG082301,CLM200823,2024-02-03 19:32:00,insured,0.175,101.4,0
MSG082400,CLM200824,2024-07-13 09:53:00,insured,-0.125,22.9,0
MSG082401,CLM200824,2024-07-03 08:24:00,adjuster,-0.187,201.0,0
MSG082402,CLM200824,2024-06-24 03:12:00,adjuster,0.918,47.3,0
MSG082403,CLM200824,2024-07-29 21:51:00,claimant,0.051,100.4,0
MSG082404,CLM200824,2024-07-03 02:02:00,insured,-0.409,176.5,0
MSG082500,CLM200825,2024-12-07 19:54:00,claimant,0.15,59.1,0
MSG082501,CLM200825,2024-11-13 02:18:00,insured,-0.654,137.8,0
MSG082600,CLM200826,2024-10-08 01:35:00,claimant,-0.313,86.3,1
MSG082601,CLM200826,2024-10-07 03:14:00,claimant,0.0,89.7,1
MSG082602,CLM200826,2024-10-04 11:40:00,claimant,-0.144,79.1,0
MSG082603,CLM200826,2024-09-23 13:54:00,adjuster,-0.365,144.4,1
MSG082604,CLM200826,2024-10-23 03:01:00,claimant,0.108,204.1,0
MSG082605,CLM200826,2024-10-29 23:40:00,adjuster,-0.072,64.5,0
MSG082700,CLM200827,2024-12-06 23:50:00,adjuster,0.197,104.9,0
MSG082701,CLM200827,2024-12-17 05:10:00,adjuster,0.003,31.9,0
MSG082702,CLM200827,2024-12-18 19:48:00,claimant,0.284,48.3,0
MSG082703,CLM200827,2024-11-16 03:29:00,claimant,-0.55,173.1,0
MSG082704,CLM200827,2024-11-29 10:38:00,claimant,0.055,16.2,0
MSG082800,CLM200828,2024-07-31 07:14:00,adjuster,0.006,131.4,0
MSG082801,CLM200828,2024-08-02 11:50:00,adjuster,-0.2,16.9,0
MSG082802,CLM200828,2024-07-11 08:55:00,claimant,0.279,142.9,0
MSG082803,CLM200828,2024-07-15 07:51:00,claimant,0.218,22.4,0
MSG082900,CLM200829,2024-03-16 12:26:00,claimant,0.338,46.0,0
MSG083000,CLM200830,2024-01-14 11:05:00,adjuster,0.163,88.9,0
MSG083001,CLM200830,2024-01-28 14:02:00,attorney,-0.34,97.8,0
MSG083100,CLM200831,2024-03-13 06:00:00,adjuster,0.142,32.3,0
MSG083101,CLM200831,2024-03-02 09:21:00,adjuster,0.203,113.4,0
MSG083102,CLM200831,2024-02-28 04:23:00,claimant,-0.309,206.9,0
MSG083103,CLM200831,2024-04-05 21:22:00,adjuster,0.037,53.1,0
MSG083200,CLM200832,2024-02-08 01:34:00,insured,-0.372,145.9,0
MSG083201,CLM200832,2024-01-27 01:43:00,adjuster,0.23,11.1,0
MSG083300,CLM200833,2024-07-01 23:38:00,claimant,-0.21,75.2,0
MSG083301,CLM200833,2024-07-02 15:53:00,adjuster,-0.84,174.5,0
MSG083302,CLM200833,2024-07-19 03:52:00,adjuster,-0.296,100.9,0
MSG083303,CLM200833,2024-07-10 08:44:00,adjuster,0.367,46.5,0
MSG083304,CLM200833,2024-06-25 20:13:00,attorney,0.208,145.1,0
MSG083400,CLM200834,2024-02-15 14:34:00,adjuster,-0.248,125.9,0
MSG083401,CLM200834,2024-02-04 16:25:00,insured,-0.506,89.3,0
MSG083500,CLM200835,2024-04-06 17:56:00,insured,-0.413,135.2,0
MSG083600,CLM200836,2024-06-30 18:32:00,attorney,-0.019,381.6,0
MSG083601,CLM200836,2024-07-11 11:21:00,insured,-0.666,421.7,1
MSG083602,CLM200836,2024-07-04 23:08:00,adjuster,-0.405,95.3,1
MSG083603,CLM200836,2024-06-06 19:00:00,claimant,-0.05,54.9,0
MSG083604,CLM200836,2024-06-06 18:43:00,claimant,-0.613,61.0,0
MSG083605,CLM200836,2024-06-22 06:51:00,adjuster,0.042,147.2,0
MSG083606,CLM200836,2024-06-26 03:11:00,claimant,-0.349,129.4,0
MSG083607,CLM200836,2024-06-12 08:02:00,adjuster,0.085,77.7,0
MSG083700,CLM200837,2024-10-01 03:08:00,claimant,-0.046,118.6,0
MSG083701,CLM200837,2024-11-01 05:34:00,claimant,0.063,48.4,0
MSG083702,CLM200837,2024-10-28 02:14:00,insured,0.085,65.3,0
MSG083703,CLM200837,2024-10-10 05:13:00,adjuster,-0.518,57.9,0
MSG083704,CLM200837,2024-10-15 22:00:00,claimant,0.203,58.1,0
MSG083800,CLM200838,2024-09-09 02:51:00,insured,-0.141,60.1,0
MSG083801,CLM200838,2024-10-11 14:27:00,attorney,-0.174,163.8,0
MSG083900,CLM200839,2024-01-23 22:20:00,adjuster,0.181,19.7,0
MSG084000,CLM200840,2025-01-05 16:19:00,attorney,-0.398,21.7,1
MSG084001,CLM200840,2024-12-24 23:24:00,claimant,-0.531,18.5,0
MSG084002,CLM200840,2024-12-04 22:01:00,adjuster,0.249,61.8,0
MSG084003,CLM200840,2024-12-31 22:54:00,adjuster,-0.029,151.9,1
MSG084004,CLM200840,2024-12-08 01:36:00,adjuster,0.013,204.2,0
MSG084100,CLM200841,2024-07-31 21:28:00,adjuster,-0.49,73.6,1
MSG084101,CLM200841,2024-08-30 02:10:00,insured,0.058,56.1,0
MSG084102,CLM200841,2024-07-25 00:20:00,claimant,0.042,122.4,0
MSG084103,CLM200841,2024-08-21 10:13:00,adjuster,-0.151,60.2,0
MSG084104,CLM200841,2024-08-15 14:18:00,adjuster,0.122,63.3,0
MSG084105,CLM200841,2024-07-25 04:18:00,claimant,0.256,123.9,0
MSG084106,CLM200841,2024-08-27 16:33:00,adjuster,-0.255,87.0,0
MSG084200,CLM200842,2024-06-05 00:30:00,adjuster,-0.35,26.8,0
MSG084300,CLM200843,2024-05-20 22:44:00,adjuster,0.354,112.2,0
MSG084301,CLM200843,2024-06-07 22:43:00,attorney,-0.192,43.9,0
MSG084302,CLM200843,2024-05-24 09:40:00,claimant,-0.187,32.2,0
MSG084400,CLM200844,2024-12-17 14:18:00,adjuster,-0.148,72.2,1
MSG084401,CLM200844,2024-11-11 11:33:00,insured,-0.325,57.7,1
MSG084402,CLM200844,2024-11-30 03:38:00,claimant,0.167,191.3,0
MSG084403,CLM200844,2024-12-05 07:41:00,adjuster,-0.139,356.4,1
MSG084500,CLM200845,2024-07-03 01:56:00,attorney,0.203,200.4,0
MSG084501,CLM200845,2024-07-23 09:22:00,claimant,0.304,144.5,0
MSG084502,CLM200845,2024-06-26 09:42:00,claimant,-0.085,51.0,0
MSG084503,CLM200845,2024-07-15 15:47:00,claimant,0.151,18.0,1
MSG084600,CLM200846,2024-04-21 18:01:00,claimant,0.652,68.2,0
MSG084700,CLM200847,2024-06-19 04:16:00,claimant,0.006,185.4,0
MSG084701,CLM200847,2024-06-28 18:09:00,adjuster,-0.174,143.2,1
MSG084702,CLM200847,2024-06-29 08:41:00,claimant,0.305,57.3,0
MSG084703,CLM200847,2024-07-11 02:14:00,attorney,-0.263,97.9,1
MSG084704,CLM200847,2024-06-12 00:36:00,claimant,-0.953,204.0,0
MSG084800,CLM200848,2024-03-01 12:37:00,claimant,0.072,28.8,0
MSG084801,CLM200848,2024-03-01 21:36:00,adjuster,0.019,126.2,0
MSG084802,CLM200848,2024-01-29 02:26:00,claimant,-0.272,54.6,0
MSG084803,CLM200848,2024-02-20 19:21:00,claimant,-0.723,18.2,0
MSG084900,CLM200849,2024-03-26 09:16:00,adjuster,0.357,56.9,0
MSG085000,CLM200850,2024-05-16 19:33:00,claimant,-0.354,226.5,0
MSG085001,CLM200850,2024-04-25 12:12:00,attorney,-0.389,117.5,0
MSG085002,CLM200850,2024-05-30 07:26:00,claimant,-0.417,89.5,1
MSG085003,CLM200850,2024-05-15 13:12:00,,0.073,160.8,0
MSG085100,CLM200851,2024-04-15 15:10:00,adjuster,0.196,42.5,0
MSG085101,CLM200851,2024-04-22 12:37:00,insured,0.074,96.7,0
MSG085200,CLM200852,2024-06-02 19:07:00,adjuster,0.085,25.0,0
MSG085300,CLM200853,2024-03-03 13:48:00,adjuster,-0.297,241.5,0
MSG085301,CLM200853,2024-01-29 22:18:00,adjuster,-0.238,82.0,1
MSG085302,CLM200853,2024-02-10 06:23:00,adjuster,-0.36,60.1,0
MSG085303,CLM200853,2024-02-09 21:33:00,claimant,-0.281,153.6,0
MSG085304,CLM200853,2024-02-04 23:56:00,adjuster,-0.432,104.1,1
MSG085305,CLM200853,2024-02-25 09:05:00,attorney,-0.528,242.7,0
MSG085306,CLM200853,2024-02-04 14:21:00,adjuster,-0.321,33.8,0
MSG085307,CLM200853,2024-03-03 15:49:00,adjuster,-0.042,40.5,0
MSG085308,CLM200853,2024-02-13 07:10:00,adjuster,-0.04,113.7,1
MSG085309,CLM200853,2024-01-27 18:55:00,adjuster,-0.499,95.5,0
MSG085310,CLM200853,2024-01-28 23:14:00,adjuster,-0.084,112.5,0
MSG085400,CLM200854,2024-09-14 07:32:00,claimant,-0.274,146.5,0
MSG085401,CLM200854,2024-09-04 23:19:00,attorney,0.077,133.2,0
MSG085402,CLM200854,2024-08-21 18:40:00,claimant,-0.231,179.4,0
MSG085403,CLM200854,2024-09-03 18:16:00,insured,-0.328,220.5,1
MSG085404,CLM200854,2024-08-17 15:25:00,adjuster,-0.397,62.4,0
MSG085500,CLM200855,2024-03-08 09:39:00,adjuster,-0.578,196.0,0
MSG085501,CLM200855,2024-03-09 17:20:00,adjuster,-0.272,122.5,1
MSG085502,CLM200855,2024-02-22 04:56:00,adjuster,-0.737,312.8,0
MSG085503,CLM200855,2024-02-26 21:45:00,insured,-0.256,358.8,0
MSG085504,CLM200855,2024-02-17 06:42:00,insured,0.203,237.4,0
MSG085505,CLM200855,2024-02-21 22:50:00,insured,-0.06,101.7,1
MSG085600,CLM200856,2024-03-29 06:44:00,attorney,0.323,12.9,0
MSG085601,CLM200856,2024-05-06 20:54:00,adjuster,-0.21,3.0,0
MSG085700,CLM200857,2025-01-11 20:50:00,adjuster,-0.179,25.0,0
MSG085701,CLM200857,2024-12-29 00:51:00,claimant,-0.25,33.1,0
MSG085702,CLM200857,2025-01-05 19:09:00,claimant,-0.735,54.2,0
MSG085703,CLM200857,2025-01-06 01:47:00,insured,-0.355,213.6,1
MSG085704,CLM200857,2025-01-13 00:32:00,adjuster,-0.169,49.5,0
MSG085800,CLM200858,2024-02-15 03:44:00,claimant,0.271,44.0,1
MSG085900,CLM200859,2024-05-11 01:22:00,insured,-0.58,154.8,0
MSG085901,CLM200859,2024-05-17 16:00:00,insured,-0.639,145.4,0
MSG085902,CLM200859,2024-05-17 07:54:00,adjuster,-0.202,134.7,0
MSG085903,CLM200859,2024-05-23 13:08:00,insured,0.115,76.0,1
MSG085904,CLM200859,2024-05-01 14:55:00,adjuster,-0.303,13.5,0
MSG086000,CLM200860,2024-07-01 20:40:00,claimant,-0.252,21.6,1
MSG086001,CLM200860,2024-07-23 07:21:00,claimant,0.102,221.4,0
MSG086002,CLM200860,2024-07-17 05:35:00,adjuster,-0.165,137.5,0
MSG086003,CLM200860,2024-08-08 12:42:00,claimant,-0.369,40.8,0
MSG086004,CLM200860,2024-07-02 23:39:00,claimant,-0.098,176.2,0
MSG086100,CLM200861,2024-04-23 02:06:00,adjuster,-0.674,70.4,1
MSG086101,CLM200861,2024-05-30 23:15:00,adjuster,-0.196,121.5,0
MSG086102,CLM200861,2024-05-18 06:09:00,insured,-0.037,37.1,0
MSG086103,CLM200861,2024-05-14 07:23:00,claimant,0.005,69.6,0
MSG086104,CLM200861,2024-05-31 23:52:00,claimant,-0.522,93.5,1
MSG086200,CLM200862,2024-06-03 10:56:00,insured,0.323,95.4,1
MSG086201,CLM200862,2024-05-27 00:29:00,adjuster,-0.325,44.5,0
MSG086300,CLM200863,2024-02-29 02:47:00,claimant,-0.084,101.2,0
MSG086301,CLM200863,2024-03-01 08:46:00,insured,-0.27,36.5,0
MSG086400,CLM200864,2024-07-07 22:17:00,attorney,0.082,49.3,0
MSG086401,CLM200864,2024-06-30 03:47:00,attorney,0.509,90.6,0
MSG086402,CLM200864,2024-07-12 02:31:00,insured,-0.407,90.4,0
MSG086403,CLM200864,2024-07-13 00:22:00,adjuster,0.189,20.5,0
MSG086500,CLM200865,2024-10-11 06:08:00,attorney,0.242,37.0,0
MSG086501,CLM200865,2024-10-11 10:56:00,adjuster,-0.277,19.8,0
MSG086502,CLM200865,2024-10-22 07:42:00,claimant,-0.016,42.4,0
MSG086503,CLM200865,2024-11-08 22:24:00,claimant,0.013,26.6,0
MSG086504,CLM200865,2024-11-10 19:39:00,attorney,-0.228,31.4,0
MSG086600,CLM200866,2024-09-05 06:47:00,claimant,-0.281,91.6,0
MSG086601,CLM200866,2024-09-01 21:49:00,adjuster,-0.068,166.7,0
MSG086602,CLM200866,2024-09-01 09:09:00,adjuster,0.054,85.8,0
MSG086603,CLM200866,2024-08-27 09:41:00,adjuster,-0.413,112.9,0
MSG086604,CLM200866,2024-09-05 11:14:00,claimant,-0.111,234.9,0
MSG086700,CLM200867,2024-12-29 19:13:00,insured,-0.32,11.0,0
MSG086800,CLM200868,2024-09-23 16:30:00,adjuster,0.193,78.9,0
MSG086801,CLM200868,2024-10-03 23:17:00,insured,-0.497,147.4,1
MSG086802,CLM200868,2024-09-16 01:19:00,adjuster,-0.549,138.2,0
MSG086803,CLM200868,2024-10-13 18:16:00,claimant,-0.271,242.2,0
MSG086804,CLM200868,2024-09-24 13:15:00,attorney,-0.538,11.4,0
MSG086805,CLM200868,2024-09-28 14:31:00,claimant,0.383,40.1,0
MSG086806,CLM200868,2024-10-23 16:06:00,adjuster,-0.473,14.5,0
MSG086807,CLM200868,2024-10-02 11:56:00,insured,0.046,216.4,0
MSG086900,CLM200869,2024-11-04 17:45:00,adjuster,0.452,21.0,0
MSG086901,CLM200869,2024-10-27 08:34:00,claimant,0.417,49.9,0
MSG086902,CLM200869,2024-10-16 09:50:00,adjuster,-0.238,52.0,0
MSG086903,CLM200869,2024-10-20 05:14:00,insured,-0.408,10.5,0
MSG087000,CLM200870,2024-06-17 09:23:00,insured,-0.372,165.2,1
MSG087001,CLM200870,2024-07-01 19:12:00,claimant,0.049,76.7,0
MSG087002,CLM200870,2024-06-23 21:51:00,adjuster,-0.089,120.8,0
MSG087100,CLM200871,2024-09-22 21:36:00,adjuster,-0.614,217.2,1
MSG087101,CLM200871,2024-08-29 12:33:00,attorney,-0.549,106.7,0
MSG087102,CLM200871,2024-09-24 09:17:00,attorney,-0.325,134.4,1
MSG087103,CLM200871,2024-08-27 07:51:00,adjuster,-0.49,63.2,0
MSG087104,CLM200871,2024-08-31 14:12:00,adjuster,-0.376,227.9,1
MSG087105,CLM200871,2024-08-17 16:41:00,claimant,-0.425,156.6,1
MSG087106,CLM200871,2024-09-03 04:50:00,attorney,-0.294,176.9,0
MSG087107,CLM200871,2024-09-09 11:40:00,claimant,-0.266,103.8,0
MSG087200,CLM200872,2024-08-05 15:34:00,adjuster,-0.055,299.7,0
MSG087201,CLM200872,2024-08-21 11:55:00,claimant,0.177,130.7,0
MSG087202,CLM200872,2024-09-08 23:37:00,claimant,-0.279,91.2,0
MSG087203,CLM200872,2024-09-10 08:47:00,insured,-0.061,133.2,0
MSG087300,CLM200873,2024-11-24 18:13:00,claimant,-0.032,89.7,0
MSG087301,CLM200873,2024-11-12 13:49:00,adjuster,-0.039,82.6,0
MSG087302,CLM200873,2024-11-23 16:56:00,claimant,-0.202,41.4,0
MSG087303,CLM200873,2024-11-11 22:10:00,adjuster,-0.406,201.5,0
MSG087400,CLM200874,2024-07-07 06:16:00,adjuster,-0.403,78.9,0
MSG087401,CLM200874,2024-07-05 08:25:00,attorney,-0.944,118.7,1
MSG087402,CLM200874,2024-08-06 12:17:00,adjuster,-0.149,169.9,1
MSG087403,CLM200874,2024-08-09 17:03:00,insured,-0.376,132.4,1
MSG087404,CLM200874,2024-08-03 16:36:00,claimant,0.039,207.9,0
MSG087500,CLM200875,2024-06-11 01:26:00,adjuster,0.243,49.1,0
MSG087501,CLM200875,2024-06-09 14:45:00,claimant,0.133,22.0,0
MSG087502,CLM200875,2024-07-01 05:33:00,adjuster,0.253,10.4,0
MSG087600,CLM200876,2024-03-06 15:59:00,claimant,-0.125,66.8,0
MSG087601,CLM200876,2024-02-06 17:12:00,insured,0.035,119.4,0
MSG087700,CLM200877,2024-11-29 04:25:00,claimant,-0.244,57.2,0
MSG087701,CLM200877,2024-12-07 21:44:00,claimant,-0.289,24.1,0
MSG087702,CLM200877,2024-11-28 22:47:00,,-0.162,12.3,0
MSG087703,CLM200877,2024-12-07 21:53:00,insured,0.036,326.3,0
MSG087704,CLM200877,2024-11-28 17:38:00,,-0.341,46.8,1
